[2025-03-15T16:41:23.898+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.899+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.900+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.901+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.902+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.903+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.904+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.905+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.905+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.906+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.907+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.908+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.909+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.910+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.911+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.911+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.912+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.913+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.914+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.914+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.915+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.916+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.917+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.918+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.918+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.919+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.920+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.922+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.924+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.925+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.926+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.927+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.927+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.928+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.929+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.930+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.931+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.931+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.932+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.933+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.934+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
[2025-03-15T16:41:23.935+0000] {logging_mixin.py:188} INFO - ⚠️ Erreur lors de l'insertion d'une ligne : current transaction is aborted, commands ignored until end of transaction block
